,nr cam,mp,parter,et1-2,et3+,etaj max,typ_decom,bloc nou,Price/Surface,Price,WebPage
142,3,63,0,0,1,7,1,0,1158.73,73000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pantelimon/apartament-de-vanzare-3-camere-XV0I00COP?lista=2349706&listing=1
143,2,50,0,1,0,2,1,1,2700,135000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/herastrau/apartament-de-vanzare-2-camere-X2F7100A8?lista=2349706&listing=1
144,2,54,0,0,1,4,0,1,1759.26,95000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/nicolae-grigorescu/apartament-de-vanzare-2-camere-XBQ900006?lista=2349706&listing=1
145,3,129,0,0,1,5,1,0,899.22,116000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pipera/apartament-de-vanzare-3-camere-XC1J00002?lista=2349706&listing=1
146,3,80.15,0,1,0,1,1,1,1678.1,134500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/iancu-nicolae/apartament-de-vanzare-3-camere-X38B10050?lista=2349706&listing=1
147,2,78.2,1,0,0,0,1,1,1112.53,87000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/nicolae-grigorescu/apartament-de-vanzare-2-camere-XB0B00009?lista=2349706&listing=1
148,2,51,0,1,0,1,1,1,819.61,41800,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/militari/apartament-de-vanzare-2-camere-X7Q110018?lista=2349706&listing=1
149,4,113,1,0,0,0,1,1,1761.06,199000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/iancu-nicolae/apartament-de-vanzare-4-camere-X38B10087?lista=2349706&listing=1
150,3,148,0,0,1,4,1,0,837.84,124000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pipera/apartament-de-vanzare-3-camere-XC1J00001?lista=2349706&listing=1
151,3,83.98,0,0,1,3,1,1,2780.6,233515,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/herastrau/apartament-de-vanzare-3-camere-X2F71002U?lista=2349706&listing=1
152,2,62,0,0,1,4,1,1,2633.61,163284,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/herastrau/apartament-de-vanzare-2-camere-X2F71002J?lista=2349706&listing=1
153,2,67.09,0,0,1,3,1,1,1299,87150,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pipera/apartament-de-vanzare-2-camere-X8N51002U?lista=2349706&listing=1
154,2,62,0,1,0,2,0,1,2483.87,154000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/herastrau/apartament-de-vanzare-2-camere-X2F710071?lista=2349706&listing=1
155,2,54,0,1,0,2,1,1,2201.48,118880,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/herastrau/apartament-de-vanzare-2-camere-X2F71006P?lista=2349706&listing=1
156,3,77.8,0,1,0,2,1,1,1670.95,130000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/iancu-nicolae/apartament-de-vanzare-3-camere-X38B1005A?lista=2349706&listing=1
157,2,64.35,0,1,0,1,1,1,1157.73,74500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/titan/apartament-de-vanzare-2-camere-XBLL00002?lista=2349706&listing=1
158,3,82,0,0,1,5,0,1,3890.24,319000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/unirii/apartament-de-vanzare-3-camere-XAUJ10007?lista=2349706&listing=1
159,2,56,0,0,1,3,1,1,1169.64,65500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/brancoveanu/apartament-de-vanzare-2-camere-X9F90004B?lista=2349706&listing=1
160,2,61,0,1,0,1,1,1,1459.02,89000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/baneasa/apartament-de-vanzare-2-camere-XAO40001M?lista=2349706&listing=1
161,3,80.23,0,0,1,6,1,1,1100,88253,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/militari/apartament-de-vanzare-3-camere-XBHO00004?lista=2349706&listing=1
162,2,50,0,1,0,1,1,1,880,44000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/prelungirea-ghencea/apartament-de-vanzare-2-camere-X6K8000BV?lista=2349706&listing=1
163,2,60,0,1,0,2,0,1,1498.33,89900,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/timpuri-noi/apartament-de-vanzare-2-camere-XC6T00005?lista=2349706&listing=1
164,3,95,0,1,0,2,0,0,2126.32,202000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/herastrau/apartament-de-vanzare-3-camere-X4CO1001C?lista=2349706&listing=1
165,2,66,0,1,0,1,1,1,727.27,48000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/prelungirea-ghencea/apartament-de-vanzare-2-camere-X6K80001R?lista=2349706&listing=1
166,3,88,0,0,1,3,0,1,1318.18,116000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pipera/apartament-de-vanzare-3-camere-X9MM00026?lista=2349706&listing=1
167,2,54,1,0,0,0,1,1,924.07,49900,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/militari/apartament-de-vanzare-2-camere-X7Q11001C?lista=2349706&listing=1
168,2,57,0,0,1,3,1,1,1219.3,69500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/brancoveanu/apartament-de-vanzare-2-camere-X94J0000R?lista=2349706&listing=1
169,3,88.58,0,0,1,6,1,1,1778.05,157500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pipera/apartament-de-vanzare-sau-de-inchiriat-3-camere-X9R9000B9?lista=2349706&listing=1
170,3,72,0,0,1,3,1,1,1012.5,72900,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/berceni/apartament-de-vanzare-3-camere-X53U00014?lista=2349706&listing=1
171,3,91.2,0,0,1,7,1,1,1803.73,164500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pipera/apartament-de-vanzare-sau-de-inchiriat-3-camere-X9R9000CT?lista=2349706&listing=1
172,4,131,1,0,0,0,0,1,3427.48,449000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/unirii/apartament-de-vanzare-4-camere-XAUJ10006?lista=2349706&listing=1
173,2,71,0,0,1,9,1,1,1830.99,130000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/tineretului/apartament-de-vanzare-2-camere-XC1B0000A?lista=2349706&listing=1
174,3,72.19,0,0,1,6,1,1,1800.8,130000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pipera/apartament-de-vanzare-sau-de-inchiriat-3-camere-X9R9000CS?lista=2349706&listing=1
175,3,87.58,0,1,0,2,1,1,1313.09,115000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pipera/apartament-de-vanzare-3-camere-X8N51001I?lista=2349706&listing=1
176,2,70,0,1,0,2,1,1,2214.29,155000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/herastrau/apartament-de-vanzare-2-camere-X2F710035?lista=2349706&listing=1
177,4,100,0,0,1,4,1,1,2150,215000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/domenii/apartament-de-vanzare-4-camere-X9TB0001K?lista=2349706&listing=1
178,2,54.3,0,1,0,1,1,1,1659.76,90125,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/baneasa/apartament-de-vanzare-2-camere-XBFD00003?lista=2349706&listing=1
179,4,150,0,0,1,6,1,1,3233.27,484990,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/herastrau/penthouse-de-vanzare-4-camere-X94H1001V?lista=2349706&listing=1
180,1,33,0,1,0,2,1,1,969.7,32000,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/oltenitei/garsoniera-de-vanzare-X7US0004C?lista=2349706&listing=1
181,3,77,0,0,1,6,1,0,2454.55,189000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/unirii/apartament-de-vanzare-3-camere-XC7H10077?lista=2349706&listing=1
182,3,69,0,0,1,3,1,1,1253.62,86500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/brancoveanu/apartament-de-vanzare-3-camere-X94J00007?lista=2349706&listing=1
183,2,56,0,1,0,1,1,1,1482.14,83000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/tineretului/apartament-de-vanzare-2-camere-XBIS00006?lista=2349706&listing=1
184,3,72,0,0,1,7,1,1,831.94,59900,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/militari/apartament-de-vanzare-3-camere-XA2Q00014?lista=2349706&listing=1
185,2,50,0,0,1,3,1,1,908,45400,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/militari/apartament-de-vanzare-2-camere-XA2Q00013?lista=2349706&listing=1
186,2,40,1,0,0,0,1,1,920,36800,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/militari/apartament-de-vanzare-2-camere-XA2Q00012?lista=2349706&listing=1
187,1,32,0,1,0,1,1,1,1000,32000,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/militari/garsoniera-de-vanzare-XA2Q00011?lista=2349706&listing=1
188,3,80.23,0,0,1,4,1,1,1100,88253,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/militari/apartament-de-vanzare-3-camere-XBHO00009?lista=2349706&listing=1
189,3,71,0,1,0,1,0,1,1253.52,89000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pipera/apartament-de-vanzare-3-camere-XAJ20001K?lista=2349706&listing=1
190,3,104.26,0,1,0,1,1,1,2584.88,269500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/floreasca/apartament-de-vanzare-3-camere-XABK0002A?lista=2349706&listing=1
191,1,31,0,1,0,1,1,1,887.1,27500,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/militari/garsoniera-de-vanzare-X9B600003?lista=2349706&listing=1
192,3,84,1,0,0,0,1,1,831.55,69850,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/prelungirea-ghencea/apartament-de-vanzare-3-camere-X7U20000J?lista=2349706&listing=1
193,2,47,1,0,0,0,0,1,1851.06,87000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/nicolae-grigorescu/apartament-de-vanzare-2-camere-XBQ900001?lista=2349706&listing=1
194,2,52,0,0,1,3,1,1,2807.69,146000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/herastrau/apartament-de-vanzare-2-camere-X2F71005G?lista=2349706&listing=1
195,1,34,0,1,0,1,1,1,1191.18,40500,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/drumul-taberei/garsoniera-de-vanzare-XBF500002?lista=2349706&listing=1
196,2,50,0,1,0,2,0,1,1740,87000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/baneasa/apartament-de-vanzare-2-camere-X9BP0004O?lista=2349706&listing=1
197,3,91,0,1,0,1,1,1,1697.8,154500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pipera/apartament-de-vanzare-3-camere-X8N51002O?lista=2349706&listing=1
198,3,87.36,0,0,1,6,1,1,2461.08,215000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pipera/apartament-de-vanzare-sau-de-inchiriat-3-camere-X9R90007B?lista=2349706&listing=1
199,3,87,0,1,0,1,1,1,1102.3,95900,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/drumul-taberei/apartament-de-vanzare-3-camere-X76K1001B?lista=2349706&listing=1
200,3,86,0,1,0,1,1,0,2244.19,193000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/dorobanti/apartament-de-vanzare-3-camere-XC45100LK?lista=2349706&listing=1
201,2,56.79,0,0,1,4,0,1,1632.33,92700,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/nicolae-grigorescu/apartament-de-vanzare-2-camere-XBQ900005?lista=2349706&listing=1
202,2,59,0,0,1,4,1,1,1669.49,98500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/mihai-bravu/apartament-de-vanzare-2-camere-X9F90006I?lista=2349706&listing=1
203,3,103.79,0,0,1,8,1,1,2407.75,249900,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pipera/apartament-de-vanzare-sau-de-inchiriat-3-camere-X9R9000C2?lista=2349706&listing=1
204,2,60,0,1,0,1,1,1,900,54000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/prelungirea-ghencea/apartament-de-vanzare-2-camere-X76K10009?lista=2349706&listing=1
205,2,66,0,1,0,1,1,1,827.65,54625,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/berceni/apartament-de-vanzare-2-camere-XBH600036?lista=2349706&listing=1
206,3,190,0,0,1,5,1,1,652.63,124000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/titan/penthouse-de-vanzare-3-camere-X98O0000D?lista=2349706&listing=1
207,2,60.05,0,1,0,2,0,1,857.44,51489,http://www.imobiliare.ro/vanzare-apartamente/bucuresti/militari/apartament-de-vanzare-2-camere-XC5M00008?lista=2349706&listing=1
208,2,49,0,1,0,2,1,1,1928.57,94500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/unirii/apartament-de-vanzare-2-camere-XC1B0000B?lista=2349706&listing=1
209,1,30,0,1,0,1,1,0,916.67,27500,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/militari/garsoniera-de-vanzare-XC270000I?lista=2349706&listing=1
210,2,66,0,0,1,3,1,1,772.73,51000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/berceni/apartament-de-vanzare-2-camere-X9UV000EU?lista=2349706&listing=1
211,3,80,0,0,1,3,1,1,1364.71,109177,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pipera/apartament-de-vanzare-3-camere-XC8R0000P?lista=2349706&listing=1
212,3,118,0,1,0,2,1,1,2046.61,241500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/floreasca/apartament-de-vanzare-sau-de-inchiriat-3-camere-XC8T0000I?lista=2349706&listing=1
213,2,54,0,1,0,2,1,1,1138.89,61500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/drumul-taberei/apartament-de-vanzare-2-camere-XBF500007?lista=2349706&listing=1
214,3,74,0,1,0,1,1,1,1202.7,89000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/baneasa/apartament-de-vanzare-3-camere-XAJ20001H?lista=2349706&listing=1
215,3,101,0,1,0,2,1,1,2227.23,224950,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/floreasca/apartament-de-vanzare-sau-de-inchiriat-3-camere-XC8T0000K?lista=2349706&listing=1
216,3,80.4,0,0,1,5,1,1,1357.92,109177,http://www.imobiliare.ro/vanzare-apartamente/bucuresti/pipera/apartament-de-vanzare-3-camere-XC8R0000M?lista=2349706&listing=1
217,4,81,0,1,0,2,1,1,1871.98,151630,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/baneasa/apartament-de-vanzare-4-camere-XBFD00001?lista=2349706&listing=1
218,2,50,0,1,0,2,1,1,1032,51600,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/militari/apartament-de-vanzare-2-camere-XAD800006?lista=2349706&listing=1
219,3,80.4,0,0,1,4,1,1,1321.6,106257,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pipera/apartament-de-vanzare-3-camere-XC8R00003?lista=2349706&listing=1
220,3,72.15,0,1,0,1,1,1,1635.48,118000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/baneasa/apartament-de-vanzare-3-camere-XBFD00002?lista=2349706&listing=1
221,4,300,0,0,1,3,1,1,8666.67,2600000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/primaverii/penthouse-de-vanzare-4-camere-X2F71007D?lista=2349706&listing=1
222,3,80.4,0,0,1,4,1,1,1321.6,106257,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pipera/apartament-de-vanzare-3-camere-XC8R00002?lista=2349706&listing=1
223,3,95,0,1,0,2,1,1,2150.79,204325,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/floreasca/apartament-de-vanzare-sau-de-inchiriat-3-camere-XC8T00007?lista=2349706&listing=1
224,3,123,1,0,0,0,1,1,1333.33,164000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/baneasa/apartament-de-vanzare-3-camere-XAF60000H?lista=2349706&listing=1
225,4,100.8,0,1,0,1,1,1,2174.31,219170,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/domenii/apartament-de-vanzare-4-camere-X9TB00006?lista=2349706&listing=1
226,2,46.23,1,0,0,0,1,1,1771.58,81900,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/13-septembrie/apartament-de-vanzare-2-camere-XBN500006?lista=2349706&listing=1
227,2,62.55,0,1,0,1,1,1,887.29,55500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/prelungirea-ghencea/apartament-de-vanzare-2-camere-XC5200002?lista=2349706&listing=1
228,2,61,0,1,0,1,0,1,1172.13,71500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pipera/apartament-de-vanzare-2-camere-X9MM0001V?lista=2349706&listing=1
229,2,52.8,0,0,1,3,1,1,1123.11,59300,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/gorjului/apartament-de-vanzare-2-camere-XBLJ00007?lista=2349706&listing=1
230,3,72,0,0,1,12,0,1,3875,279000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/floreasca/apartament-de-vanzare-3-camere-X9V60004I?lista=2349706&listing=1
231,3,80,1,0,0,0,1,1,1550,124000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/militari/apartament-de-vanzare-3-camere-XAEJ00005?lista=2349706&listing=1
232,4,125,0,0,1,4,1,1,3352,419000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/floreasca/apartament-de-vanzare-4-camere-X9V60003S?lista=2349706&listing=1
233,4,133,0,0,1,9,1,1,1300.75,173000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/baneasa/apartament-de-vanzare-4-camere-XAF60000G?lista=2349706&listing=1
234,3,71,0,0,1,5,0,1,1316.9,93500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/baneasa/apartament-de-vanzare-3-camere-X49J0005Q?lista=2349706&listing=1
235,2,50.8,0,1,0,1,1,1,1927.17,97900,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/13-septembrie/apartament-de-vanzare-2-camere-XBN500002?lista=2349706&listing=1
236,2,66.48,0,1,0,1,1,1,902.53,60000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/drumul-taberei/apartament-de-vanzare-2-camere-XC5200001?lista=2349706&listing=1
237,2,63,1,0,0,0,0,0,2047.62,129000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/aviatiei/apartament-de-vanzare-2-camere-X9BP0004P?lista=2349706&listing=1
238,2,51,0,0,1,11,1,1,1623.49,82798,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/aviatiei/apartament-de-vanzare-2-camere-X9UH0000F?lista=2349706&listing=1
239,2,66,0,1,0,1,1,1,1028.12,67856,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pipera/apartament-de-vanzare-2-camere-XAMG0003L?lista=2349706&listing=1
240,3,87,0,0,1,3,1,1,1494.25,130000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/baneasa/apartament-de-vanzare-3-camere-XC1P00003?lista=2349706&listing=1
241,2,54,0,0,1,3,1,1,1001.85,54100,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/titan/apartament-de-vanzare-2-camere-X98O0000A?lista=2349706&listing=1
242,3,84.1,0,0,1,3,1,1,2710.11,227920,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/herastrau/apartament-de-vanzare-3-camere-XC1300001?lista=2349706&listing=1
243,1,38,0,1,0,2,1,1,1068.42,40600,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/berceni/garsoniera-de-vanzare-X9OM00007?lista=2349706&listing=1
244,4,196.36,0,0,1,5,1,0,3412.1,670000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/soseaua-nordului/penthouse-de-vanzare-4-camere-X2F7100BP?lista=2349706&listing=1
245,4,127,1,0,0,0,1,1,7937.01,1008000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/primaverii/apartament-de-vanzare-4-camere-X9V60007C?lista=2349706&listing=1
246,2,51,0,1,0,1,1,1,1350.98,68900,http://www.imobiliare.ro/vanzare-apartamente/bucuresti/pipera/apartament-de-vanzare-2-camere-XBR10000D?lista=2349706&listing=1
247,2,37,0,1,0,1,1,1,1086.49,40200,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/militari/apartament-de-vanzare-2-camere-XAF510006?lista=2349706&listing=1
248,2,65,0,0,1,3,1,1,1415.38,92000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/sisesti/apartament-de-vanzare-2-camere-XA2J0002H?lista=2349706&listing=1
249,4,124,0,1,0,2,1,1,3943.55,489000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/primaverii/apartament-de-vanzare-4-camere-X9V60007N?lista=2349706&listing=1
250,3,326,0,0,1,10,1,1,1165.64,380000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/baneasa/apartament-de-vanzare-3-camere-XAF60000D?lista=2349706&listing=1
251,1,38.5,0,0,1,6,0,1,1688.31,65000,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/baneasa/garsoniera-de-vanzare-XAF60000E?lista=2349706&listing=1
252,3,69,0,0,1,3,1,1,948.55,65450,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/berceni/apartament-de-vanzare-3-camere-XBR51000C?lista=2349706&listing=1
253,3,73.2,0,1,0,2,0,1,3879.78,284000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/floreasca/apartament-de-vanzare-3-camere-X9V60002J?lista=2349706&listing=1
254,2,55,0,1,0,2,1,1,2454.55,135000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/1-mai/apartament-de-vanzare-2-camere-X9TB00013?lista=2349706&listing=1
255,2,57.23,0,0,1,5,1,1,1397.87,80000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pipera/apartament-de-vanzare-2-camere-XACU0000D?lista=2349706&listing=1
256,2,48.6,0,0,1,4,1,1,1926.93,93649,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/p-ta-presei-libere/apartament-de-vanzare-2-camere-XAV40000G?lista=2349706&listing=1
257,2,54,0,1,0,2,1,1,1205.56,65100,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/drumul-taberei/apartament-de-vanzare-2-camere-XB2L10006?lista=2349706&listing=1
258,2,51,0,0,1,11,1,1,1578.25,80491,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/aviatiei/apartament-de-vanzare-2-camere-X9UH00011?lista=2349706&listing=1
259,2,63.85,0,0,1,9,1,1,2203.7,140706,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/ultracentral/apartament-de-vanzare-2-camere-XA420000D?lista=2349706&listing=1
260,2,44,0,1,0,1,1,1,1361.36,59900,http://www.imobiliare.ro/vanzare-apartamente/bucuresti/aviatiei/apartament-de-vanzare-2-camere-XBR10000C?lista=2349706&listing=1
261,4,205,0,0,1,13,1,1,5995.12,1229000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/primaverii/penthouse-de-vanzare-4-camere-X9V60003E?lista=2349706&listing=1
262,2,38.9,0,0,1,6,1,1,2129.69,82845,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/domenii/apartament-de-vanzare-2-camere-XAV40000K?lista=2349706&listing=1
263,2,62.7,0,1,0,2,1,1,1003.19,62900,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/rahova/apartament-de-vanzare-2-camere-X6R400010?lista=2349706&listing=1
264,4,141,0,1,0,2,1,1,9063.83,1278000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/primaverii/apartament-de-vanzare-4-camere-X9V60007V?lista=2349706&listing=1
265,2,55,0,1,0,1,1,1,981.82,54000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/militari/apartament-de-vanzare-2-camere-XAF510007?lista=2349706&listing=1
266,3,106,0,0,1,4,1,1,1311.32,139000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/berceni/apartament-de-vanzare-3-camere-XB0I00003?lista=2349706&listing=1
267,1,33.51,1,0,0,0,1,1,2085.94,69900,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/13-septembrie/garsoniera-de-vanzare-XBN500005?lista=2349706&listing=1
268,1,38,0,0,1,3,1,1,1302.63,49500,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/drumul-taberei/garsoniera-de-vanzare-XB2L10004?lista=2349706&listing=1
269,4,152,1,0,0,0,1,1,5723.68,870000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/primaverii/apartament-de-vanzare-4-camere-X9V600082?lista=2349706&listing=1
270,3,70.5,0,1,0,1,1,1,1011.77,71330,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/titan/apartament-de-vanzare-3-camere-XC790000M?lista=2349706&listing=1
